id_registro,ano_filmagem,ano_cerimonia,cerimonia,categoria,nome_do_indicado,nome_do_filme,vencedor
320,1934,1935,7,"SOUND RECORDING","Universal Studio Sound Department, Theodore Soderberg, Sound Director","Imitation of Life",false
321,1934,1935,7,"SOUND RECORDING","Columbia Studio Sound Department, John Livadary, Sound Director","One Night of Love",true
322,1934,1935,7,"SOUND RECORDING","Metro-Goldwyn-Mayer Studio Sound Department, Douglas Shearer, Sound Director","Viva Villa!",false
323,1934,1935,7,"SOUND RECORDING","Fox Studio Sound Department, E. H. Hansen, Sound Director","The White Parade",false
324,1934,1935,7,"WRITING (Adaptation)","Robert Riskin","It Happened One Night",true
325,1934,1935,7,"WRITING (Adaptation)","Frances Goodrich, Albert Hackett","The Thin Man",false
326,1934,1935,7,"WRITING (Adaptation)","Ben Hecht","Viva Villa!",false
327,1934,1935,7,"WRITING (Original Story)","Mauri Grashin",Hide-Out,false
328,1934,1935,7,"WRITING (Original Story)","Arthur Caesar","Manhattan Melodrama",true
329,1934,1935,7,"WRITING (Original Story)","Norman Krasna","The Richest Girl in the World",false
330,1934,1935,7,"SPECIAL AWARD","Shirley Temple",NULL,true
331,1935,1936,8,ACTOR,"Clark Gable","Mutiny on the Bounty",false
332,1935,1936,8,ACTOR,"Charles Laughton","Mutiny on the Bounty",false
333,1935,1936,8,ACTOR,"Victor McLaglen","The Informer",true
334,1935,1936,8,ACTOR,"Paul Muni","Black Fury",false
335,1935,1936,8,ACTOR,"Franchot Tone","Mutiny on the Bounty",false
336,1935,1936,8,ACTRESS,"Elisabeth Bergner","Escape Me Never",false
337,1935,1936,8,ACTRESS,"Claudette Colbert","Private Worlds",false
338,1935,1936,8,ACTRESS,"Bette Davis",Dangerous,true
339,1935,1936,8,ACTRESS,"Katharine Hepburn","Alice Adams",false
340,1935,1936,8,ACTRESS,"Miriam Hopkins","Becky Sharp",false
341,1935,1936,8,ACTRESS,"Merle Oberon","The Dark Angel",false
342,1935,1936,8,"ART DIRECTION","Richard Day","The Dark Angel",true
343,1935,1936,8,"ART DIRECTION","Hans Dreier, Roland Anderson","The Lives of a Bengal Lancer",false
344,1935,1936,8,"ART DIRECTION","Van Nest Polglase, Carroll Clark","Top Hat",false
345,1935,1936,8,"ASSISTANT DIRECTOR","Joseph Newman","David Copperfield",false
346,1935,1936,8,"ASSISTANT DIRECTOR","Eric Stacey","Les Miserables",false
347,1935,1936,8,"ASSISTANT DIRECTOR","Clem Beauchamp, Paul Wing","The Lives of a Bengal Lancer",true
348,1935,1936,8,"ASSISTANT DIRECTOR","Sherry Shourds","A Midsummer Night's Dream",false
349,1935,1936,8,CINEMATOGRAPHY,"Ray June","Barbary Coast",false
350,1935,1936,8,CINEMATOGRAPHY,"Victor Milner","The Crusades",false
351,1935,1936,8,CINEMATOGRAPHY,"Gregg Toland","Les Miserables",false
352,1935,1936,8,CINEMATOGRAPHY,"Hal Mohr","A Midsummer Night's Dream",true
353,1935,1936,8,"DANCE DIRECTION","Busby Berkeley","Gold Diggers of 1935",false
354,1935,1936,8,"DANCE DIRECTION","Bobby Connolly","Go into Your Dance;",false
355,1935,1936,8,"DANCE DIRECTION","Dave Gould","Broadway Melody of 1936;",true
356,1935,1936,8,"DANCE DIRECTION","Sammy Lee","King of Burlesque",false
357,1935,1936,8,"DANCE DIRECTION","Hermes Pan","Top Hat",false
358,1935,1936,8,"DANCE DIRECTION","LeRoy Prinz","Big Broadcast of 1936;",false
359,1935,1936,8,"DANCE DIRECTION","Benjamin Zemach",She,false
360,1935,1936,8,DIRECTING,"Michael Curtiz","Captain Blood",false
361,1935,1936,8,DIRECTING,"John Ford","The Informer",true
362,1935,1936,8,DIRECTING,"Henry Hathaway","The Lives of a Bengal Lancer",false
363,1935,1936,8,DIRECTING,"Frank Lloyd","Mutiny on the Bounty",false
364,1935,1936,8,"FILM EDITING","Robert J. Kern","David Copperfield",false
365,1935,1936,8,"FILM EDITING","George Hively","The Informer",false
366,1935,1936,8,"FILM EDITING","Barbara McLean","Les Miserables",false
367,1935,1936,8,"FILM EDITING","Ellsworth Hoagland","The Lives of a Bengal Lancer",false
368,1935,1936,8,"FILM EDITING","Ralph Dawson","A Midsummer Night's Dream",true
369,1935,1936,8,"FILM EDITING","Margaret Booth","Mutiny on the Bounty",false
370,1935,1936,8,"MUSIC (Scoring)","Warner Bros.-First National Studio Music Department, Leo Forbstein, head of department  (Score by Erich Wolfgang Korngold)","Captain Blood",false
371,1935,1936,8,"MUSIC (Scoring)","RKO Radio Studio Music Department, Max Steiner, head of department  (Score by Max Steiner)","The Informer",true
372,1935,1936,8,"MUSIC (Scoring)","Metro-Goldwyn-Mayer Studio Music Department, Nat W. Finston, head of department  (Score by Herbert Stothart)","Mutiny on the Bounty",false
373,1935,1936,8,"MUSIC (Scoring)","Paramount Studio Music Department, Irvin Talbot, head of department  (Score by Ernst Toch)","Peter Ibbetson",false
374,1935,1936,8,"MUSIC (Song)","Music and Lyrics by Irving Berlin","Top Hat",false
375,1935,1936,8,"MUSIC (Song)","Music by Jerome Kern; Lyrics by Dorothy Fields and Jimmy McHugh",Roberta,false
376,1935,1936,8,"MUSIC (Song)","Music by Harry Warren; Lyrics by Al Dubin","Gold Diggers of 1935",true
377,1935,1936,8,"OUTSTANDING PRODUCTION","RKO Radio","Alice Adams",false
378,1935,1936,8,"OUTSTANDING PRODUCTION",Metro-Goldwyn-Mayer,"Broadway Melody of 1936",false
379,1935,1936,8,"OUTSTANDING PRODUCTION",Cosmopolitan,"Captain Blood",false
380,1935,1936,8,"OUTSTANDING PRODUCTION",Metro-Goldwyn-Mayer,"David Copperfield",false
381,1935,1936,8,"OUTSTANDING PRODUCTION","RKO Radio","The Informer",false
382,1935,1936,8,"OUTSTANDING PRODUCTION","20th Century","Les Miserables",false
383,1935,1936,8,"OUTSTANDING PRODUCTION",Paramount,"The Lives of a Bengal Lancer",false
384,1935,1936,8,"OUTSTANDING PRODUCTION","Warner Bros.","A Midsummer Night's Dream",false
385,1935,1936,8,"OUTSTANDING PRODUCTION",Metro-Goldwyn-Mayer,"Mutiny on the Bounty",true
386,1935,1936,8,"OUTSTANDING PRODUCTION",Metro-Goldwyn-Mayer,"Naughty Marietta",false
387,1935,1936,8,"OUTSTANDING PRODUCTION",Paramount,"Ruggles of Red Gap",false
388,1935,1936,8,"OUTSTANDING PRODUCTION","RKO Radio","Top Hat",false
389,1935,1936,8,"SHORT SUBJECT (Cartoon)",Harman-Ising,"The Calico Dragon",false
390,1935,1936,8,"SHORT SUBJECT (Cartoon)","Walt Disney, Producer","Three Orphan Kittens",true
391,1935,1936,8,"SHORT SUBJECT (Cartoon)","Walt Disney, Producer","Who Killed Cock Robin?",false
392,1935,1936,8,"SHORT SUBJECT (Comedy)","Jack Chertok, Producer","How to Sleep",true
393,1935,1936,8,"SHORT SUBJECT (Comedy)","Jules White, Producer","Oh, My Nerves",false
394,1935,1936,8,"SHORT SUBJECT (Comedy)","Hal Roach, Producer","Tit for Tat",false
395,1935,1936,8,"SHORT SUBJECT (Novelty)","Pete Smith, Producer",Audioscopiks,false
396,1935,1936,8,"SHORT SUBJECT (Novelty)",Universal,"Camera Thrills",false
397,1935,1936,8,"SHORT SUBJECT (Novelty)","Gaumont British and Skibo Productions","Wings over Mt. Everest",true
398,1935,1936,8,"SOUND RECORDING","Universal Studio Sound Department, Gilbert Kurland, Sound Director","Bride of Frankenstein",false
399,1935,1936,8,"SOUND RECORDING","Warner Bros.-First National Studio Sound Department, Nathan Levinson, Sound Director","Captain Blood",false
400,1935,1936,8,"SOUND RECORDING","United Artists Studio Sound Department, Thomas T. Moulton, Sound Director","The Dark Angel",false
401,1935,1936,8,"SOUND RECORDING","RKO Radio Studio Sound Department, Carl Dreher, Sound Director","I Dream Too Much",false
402,1935,1936,8,"SOUND RECORDING","Paramount Studio Sound Department, Franklin B. Hansen, Sound Director","The Lives of a Bengal Lancer",false
403,1935,1936,8,"SOUND RECORDING","Columbia Studio Sound Department, John Livadary, Sound Director","Love Me Forever",false
404,1935,1936,8,"SOUND RECORDING","Metro-Goldwyn-Mayer Studio Sound Department, Douglas Shearer, Sound Director","Naughty Marietta",true
405,1935,1936,8,"SOUND RECORDING","Republic Studio Sound Department","$1,000 a Minute",false
406,1935,1936,8,"SOUND RECORDING","20th Century-Fox Studio Sound Department, E. H. Hansen, Sound Director","Thanks a Million",false
407,1935,1936,8,"WRITING (Original Story)","Moss Hart","Broadway Melody of 1936",false
408,1935,1936,8,"WRITING (Original Story)","Gregory Rogers",G-Men,false
409,1935,1936,8,"WRITING (Original Story)","Don Hartman, Stephen Avery","The Gay Deception",false
410,1935,1936,8,"WRITING (Original Story)","Ben Hecht, Charles MacArthur","The Scoundrel",true
411,1935,1936,8,"WRITING (Screenplay)","Casey Robinson","Captain Blood",false
412,1935,1936,8,"WRITING (Screenplay)","Dudley Nichols","The Informer",true
413,1935,1936,8,"WRITING (Screenplay)","Screenplay by Waldemar Young, John L. Balderston, Achmed Abdullah;  Adaptation by Grover Jones, William Slavens McNutt","The Lives of a Bengal Lancer",false
414,1935,1936,8,"WRITING (Screenplay)","Talbot Jennings, Jules Furthman, Carey Wilson","Mutiny on the Bounty",false
415,1935,1936,8,"SPECIAL AWARD","David Wark Griffith",NULL,true
416,1936,1937,9,ACTOR,"Gary Cooper","Mr. Deeds Goes to Town",false
417,1936,1937,9,ACTOR,"Walter Huston",Dodsworth,false
418,1936,1937,9,ACTOR,"Paul Muni","The Story of Louis Pasteur",true
419,1936,1937,9,ACTOR,"William Powell","My Man Godfrey",false
420,1936,1937,9,ACTOR,"Spencer Tracy","San Francisco",false
421,1936,1937,9,"ACTOR IN A SUPPORTING ROLE","Mischa Auer","My Man Godfrey",false
422,1936,1937,9,"ACTOR IN A SUPPORTING ROLE","Walter Brennan","Come and Get It",true
423,1936,1937,9,"ACTOR IN A SUPPORTING ROLE","Stuart Erwin","Pigskin Parade",false
424,1936,1937,9,"ACTOR IN A SUPPORTING ROLE","Basil Rathbone","Romeo and Juliet",false
425,1936,1937,9,"ACTOR IN A SUPPORTING ROLE","Akim Tamiroff","The General Died at Dawn",false
426,1936,1937,9,ACTRESS,"Irene Dunne","Theodora Goes Wild",false
427,1936,1937,9,ACTRESS,"Gladys George","Valiant Is the Word for Carrie",false
428,1936,1937,9,ACTRESS,"Carole Lombard","My Man Godfrey",false
429,1936,1937,9,ACTRESS,"Luise Rainer","The Great Ziegfeld",true
430,1936,1937,9,ACTRESS,"Norma Shearer","Romeo and Juliet",false
431,1936,1937,9,"ACTRESS IN A SUPPORTING ROLE","Beulah Bondi","The Gorgeous Hussy",false
432,1936,1937,9,"ACTRESS IN A SUPPORTING ROLE","Alice Brady","My Man Godfrey",false
433,1936,1937,9,"ACTRESS IN A SUPPORTING ROLE","Bonita Granville","These Three",false
434,1936,1937,9,"ACTRESS IN A SUPPORTING ROLE","Maria Ouspenskaya",Dodsworth,false
435,1936,1937,9,"ACTRESS IN A SUPPORTING ROLE","Gale Sondergaard","Anthony Adverse",true
436,1936,1937,9,"ART DIRECTION","Anton Grot","Anthony Adverse",false
437,1936,1937,9,"ART DIRECTION","Richard Day",Dodsworth,true
438,1936,1937,9,"ART DIRECTION","Cedric Gibbons, Eddie Imazu, Edwin B. Willis","The Great Ziegfeld",false
439,1936,1937,9,"ART DIRECTION","William S. Darling","Lloyds of London",false
440,1936,1937,9,"ART DIRECTION","Albert S. D'Agostino, Jack Otterson","The Magnificent Brute",false
441,1936,1937,9,"ART DIRECTION","Cedric Gibbons, Fredric Hope, Edwin B. Willis","Romeo and Juliet",false
442,1936,1937,9,"ART DIRECTION","Perry Ferguson",Winterset,false
443,1936,1937,9,"ASSISTANT DIRECTOR","William Cannon","Anthony Adverse",false
444,1936,1937,9,"ASSISTANT DIRECTOR","Jack Sullivan","The Charge of the Light Brigade",true
445,1936,1937,9,"ASSISTANT DIRECTOR","Eric G. Stacey","The Garden of Allah",false
446,1936,1937,9,"ASSISTANT DIRECTOR","Clem Beauchamp","The Last of the Mohicans",false
447,1936,1937,9,"ASSISTANT DIRECTOR","Joseph Newman","San Francisco",false
448,1936,1937,9,CINEMATOGRAPHY,"Gaetano Gaudio","Anthony Adverse",true
449,1936,1937,9,CINEMATOGRAPHY,"Victor Milner","The General Died at Dawn",false
450,1936,1937,9,CINEMATOGRAPHY,"George Folsey","The Gorgeous Hussy",false
451,1936,1937,9,"DANCE DIRECTION","Busby Berkeley","Gold Diggers of 1937",false
452,1936,1937,9,"DANCE DIRECTION","Bobby Connolly","Cain and Mabel",false
453,1936,1937,9,"DANCE DIRECTION","Seymour Felix","The Great Ziegfeld",true
454,1936,1937,9,"DANCE DIRECTION","Dave Gould","Born to Dance",false
455,1936,1937,9,"DANCE DIRECTION","Jack Haskell","One in a Million",false
456,1936,1937,9,"DANCE DIRECTION","Russell Lewis","Dancing Pirate",false
457,1936,1937,9,"DANCE DIRECTION","Hermes Pan","Swing Time",false
458,1936,1937,9,DIRECTING,"William Wyler",Dodsworth,false
459,1936,1937,9,DIRECTING,"Robert Z. Leonard","The Great Ziegfeld",false
460,1936,1937,9,DIRECTING,"Frank Capra","Mr. Deeds Goes to Town",true
461,1936,1937,9,DIRECTING,"Gregory La Cava","My Man Godfrey",false
462,1936,1937,9,DIRECTING,"W. S. Van Dyke","San Francisco",false
463,1936,1937,9,"FILM EDITING","Ralph Dawson","Anthony Adverse",true
464,1936,1937,9,"FILM EDITING","Edward Curtiss","Come and Get It",false
465,1936,1937,9,"FILM EDITING","William S. Gray","The Great Ziegfeld",false
466,1936,1937,9,"FILM EDITING","Barbara McLean","Lloyds of London",false
467,1936,1937,9,"FILM EDITING","Conrad A. Nervig","A Tale of Two Cities",false
468,1936,1937,9,"FILM EDITING","Otto Meyer","Theodora Goes Wild",false
469,1936,1937,9,"MUSIC (Scoring)","Warner Bros. Studio Music Department, Leo Forbstein, head of department  (Score by Erich Wolfgang Korngold)","Anthony Adverse",true
470,1936,1937,9,"MUSIC (Scoring)","Warner Bros. Studio Music Department, Leo Forbstein, head of department  (Score by Max Steiner)","The Charge of the Light Brigade",false
471,1936,1937,9,"MUSIC (Scoring)","Selznick International Pictures Music Department, Max Steiner, head of department  (Score by Max Steiner)","The Garden of Allah",false
472,1936,1937,9,"MUSIC (Scoring)","Paramount Studio Music Department, Boris Morros, head of department  (Score by Werner Janssen)","The General Died at Dawn",false
473,1936,1937,9,"MUSIC (Scoring)","RKO Radio Studio Music Department, Nathaniel Shilkret, head of department  (Score by Nathaniel Shilkret)",Winterset,false
474,1936,1937,9,"MUSIC (Song)","Music by Walter Donaldson; Lyrics by Harold Adamson",Suzy,false
475,1936,1937,9,"MUSIC (Song)","Music and Lyrics by Cole Porter","Born to Dance",false
476,1936,1937,9,"MUSIC (Song)","Music by Louis Alter; Lyrics by Sidney Mitchell","Trail of the Lonesome Pine",false
477,1936,1937,9,"MUSIC (Song)","Music by Arthur Johnston; Lyrics by Johnny Burke","Pennies from Heaven",false
478,1936,1937,9,"MUSIC (Song)","Music by Jerome Kern; Lyrics by Dorothy Fields","Swing Time",true
479,1936,1937,9,"MUSIC (Song)","Music by Richard A. Whiting; Lyrics by Walter Bullock","Sing, Baby, Sing",false
480,1936,1937,9,"OUTSTANDING PRODUCTION","Warner Bros.","Anthony Adverse",false
481,1936,1937,9,"OUTSTANDING PRODUCTION","Samuel Goldwyn Productions",Dodsworth,false
482,1936,1937,9,"OUTSTANDING PRODUCTION",Metro-Goldwyn-Mayer,"The Great Ziegfeld",true
483,1936,1937,9,"OUTSTANDING PRODUCTION",Metro-Goldwyn-Mayer,"Libeled Lady",false
484,1936,1937,9,"OUTSTANDING PRODUCTION",Columbia,"Mr. Deeds Goes to Town",false
485,1936,1937,9,"OUTSTANDING PRODUCTION",Metro-Goldwyn-Mayer,"Romeo and Juliet",false
486,1936,1937,9,"OUTSTANDING PRODUCTION",Metro-Goldwyn-Mayer,"San Francisco",false
487,1936,1937,9,"OUTSTANDING PRODUCTION",Cosmopolitan,"The Story of Louis Pasteur",false
488,1936,1937,9,"OUTSTANDING PRODUCTION",Metro-Goldwyn-Mayer,"A Tale of Two Cities",false
489,1936,1937,9,"OUTSTANDING PRODUCTION",Universal,"Three Smart Girls",false
490,1936,1937,9,"SHORT SUBJECT (Cartoon)","Walt Disney, Producer","The Country Cousin",true
491,1936,1937,9,"SHORT SUBJECT (Cartoon)",Harman-Ising,"Old Mill Pond",false
492,1936,1937,9,"SHORT SUBJECT (Cartoon)",Paramount,"Sinbad the Sailor",false
493,1936,1937,9,"SHORT SUBJECT (Color)","Warner Bros.","Give Me Liberty",true
494,1936,1937,9,"SHORT SUBJECT (Color)","Lewis Lewyn, Producer","La Fiesta de Santa Barbara",false
495,1936,1937,9,"SHORT SUBJECT (Color)",Paramount,"Popular Science J-6-2",false
496,1936,1937,9,"SHORT SUBJECT (One-reel)","Hal Roach, Producer","Bored of Education",true
497,1936,1937,9,"SHORT SUBJECT (One-reel)",Paramount,"Moscow Moods",false
498,1936,1937,9,"SHORT SUBJECT (One-reel)","Pete Smith, Producer","Wanted, a Master",false
499,1936,1937,9,"SHORT SUBJECT (Two-reel)","Warner Bros.","Double or Nothing",false
500,1936,1937,9,"SHORT SUBJECT (Two-reel)","RKO Radio","Dummy Ache",false
501,1936,1937,9,"SHORT SUBJECT (Two-reel)",Metro-Goldwyn-Mayer,"The Public Pays",true
502,1936,1937,9,"SOUND RECORDING","20th Century-Fox Studio Sound Department, E. H. Hansen, Sound Director","Banjo on My Knee",false
503,1936,1937,9,"SOUND RECORDING","Warner Bros. Studio Sound Department, Nathan Levinson, Sound Director","The Charge of the Light Brigade",false
504,1936,1937,9,"SOUND RECORDING","United Artists Studio Sound Department, Thomas T. Moulton, Sound Director",Dodsworth,false
505,1936,1937,9,"SOUND RECORDING","Hal Roach Studio Sound Department, Elmer A. Raguse, Sound Director","General Spanky",false
506,1936,1937,9,"SOUND RECORDING","Columbia Studio Sound Department, John Livadary, Sound Director","Mr. Deeds Goes to Town",false
507,1936,1937,9,"SOUND RECORDING","Metro-Goldwyn-Mayer Studio Sound Department, Douglas Shearer, Sound Director","San Francisco",true
508,1936,1937,9,"SOUND RECORDING","Paramount Studio Sound Department, Franklin B. Hansen, Sound Director","The Texas Rangers",false
509,1936,1937,9,"SOUND RECORDING","RKO Radio Studio Sound Department, J. O. Aalberg, Sound Director","That Girl from Paris",false
510,1936,1937,9,"SOUND RECORDING","Universal Studio Sound Department, Homer G. Tasker, Sound Director","Three Smart Girls",false
511,1936,1937,9,"WRITING (Original Story)","Norman Krasna",Fury,false
512,1936,1937,9,"WRITING (Original Story)","William Anthony McGuire","The Great Ziegfeld",false
513,1936,1937,9,"WRITING (Original Story)","Robert Hopkins","San Francisco",false
514,1936,1937,9,"WRITING (Original Story)","Pierre Collings, Sheridan Gibney","The Story of Louis Pasteur",true
515,1936,1937,9,"WRITING (Original Story)","Adele Comandini","Three Smart Girls",false
516,1936,1937,9,"WRITING (Screenplay)","Frances Goodrich, Albert Hackett","After the Thin Man",false
517,1936,1937,9,"WRITING (Screenplay)","Sidney Howard",Dodsworth,false
518,1936,1937,9,"WRITING (Screenplay)","Robert Riskin","Mr. Deeds Goes to Town",false
519,1936,1937,9,"WRITING (Screenplay)","Eric Hatch, Morris Ryskind","My Man Godfrey",false
520,1936,1937,9,"WRITING (Screenplay)","Pierre Collings, Sheridan Gibney","The Story of Louis Pasteur",true
521,1936,1937,9,"SPECIAL AWARD","The March of Time for its significance to motion pictures and for having revolutionized one of the most important branches of the industry - the newsreel.",NULL,true
522,1936,1937,9,"SPECIAL AWARD","W. Howard Greene and Harold Rosson for the color cinematography of the Selznick International Production",NULL,true
523,1937,1938,10,ACTOR,"Charles Boyer",Conquest,false
524,1937,1938,10,ACTOR,"Fredric March","A Star Is Born",false
525,1937,1938,10,ACTOR,"Robert Montgomery","Night Must Fall",false
526,1937,1938,10,ACTOR,"Paul Muni","The Life of Emile Zola",false
527,1937,1938,10,ACTOR,"Spencer Tracy","Captains Courageous",true
528,1937,1938,10,"ACTOR IN A SUPPORTING ROLE","Ralph Bellamy","The Awful Truth",false
529,1937,1938,10,"ACTOR IN A SUPPORTING ROLE","Thomas Mitchell","The Hurricane",false
530,1937,1938,10,"ACTOR IN A SUPPORTING ROLE","Joseph Schildkraut","The Life of Emile Zola",true
531,1937,1938,10,"ACTOR IN A SUPPORTING ROLE","H. B. Warner","Lost Horizon",false
532,1937,1938,10,"ACTOR IN A SUPPORTING ROLE","Roland Young",Topper,false
533,1937,1938,10,ACTRESS,"Irene Dunne","The Awful Truth",false
534,1937,1938,10,ACTRESS,"Greta Garbo",Camille,false
535,1937,1938,10,ACTRESS,"Janet Gaynor","A Star Is Born",false
536,1937,1938,10,ACTRESS,"Luise Rainer","The Good Earth",true
537,1937,1938,10,ACTRESS,"Barbara Stanwyck","Stella Dallas",false
538,1937,1938,10,"ACTRESS IN A SUPPORTING ROLE","Alice Brady","In Old Chicago",true
539,1937,1938,10,"ACTRESS IN A SUPPORTING ROLE","Andrea Leeds","Stage Door",false
540,1937,1938,10,"ACTRESS IN A SUPPORTING ROLE","Anne Shirley","Stella Dallas",false
541,1937,1938,10,"ACTRESS IN A SUPPORTING ROLE","Claire Trevor","Dead End",false
542,1937,1938,10,"ACTRESS IN A SUPPORTING ROLE","Dame May Whitty","Night Must Fall",false
543,1937,1938,10,"ART DIRECTION","Cedric Gibbons, William Horning",Conquest,false
544,1937,1938,10,"ART DIRECTION","Carroll Clark","A Damsel in Distress",false
545,1937,1938,10,"ART DIRECTION","Richard Day","Dead End",false
546,1937,1938,10,"ART DIRECTION","Wiard Ihnen","Every Day's a Holiday",false
